row_id,Produit Commercial,Substance Active,eu_overall_status,eu_status_details,substance_unit_1,substance_normalized_1,candidate_1_1,score_1_1,candidate_1_1_status,candidate_1_1_url,candidate_1_2,score_1_2,candidate_1_2_status,candidate_1_2_url,candidate_1_3,score_1_3,candidate_1_3_status,candidate_1_3_url,candidate_1_4,score_1_4,candidate_1_4_status,candidate_1_4_url,candidate_1_5,score_1_5,candidate_1_5_status,candidate_1_5_url,review_decision_1,review_match_name_1,review_notes_1,substance_unit_2,substance_normalized_2,candidate_2_1,score_2_1,candidate_2_1_status,candidate_2_1_url,candidate_2_2,score_2_2,candidate_2_2_status,candidate_2_2_url,candidate_2_3,score_2_3,candidate_2_3_status,candidate_2_3_url,candidate_2_4,score_2_4,candidate_2_4_status,candidate_2_4_url,candidate_2_5,score_2_5,candidate_2_5_status,candidate_2_5_url,review_decision_2,review_match_name_2,review_notes_2,substance_unit_3,substance_normalized_3,candidate_3_1,score_3_1,candidate_3_1_status,candidate_3_1_url,candidate_3_2,score_3_2,candidate_3_2_status,candidate_3_2_url,candidate_3_3,score_3_3,candidate_3_3_status,candidate_3_3_url,candidate_3_4,score_3_4,candidate_3_4_status,candidate_3_4_url,candidate_3_5,score_3_5,candidate_3_5_status,candidate_3_5_url,review_decision_3,review_match_name_3,review_notes_3,substance_unit_4,substance_normalized_4,candidate_4_1,score_4_1,candidate_4_1_status,candidate_4_1_url,candidate_4_2,score_4_2,candidate_4_2_status,candidate_4_2_url,candidate_4_3,score_4_3,candidate_4_3_status,candidate_4_3_url,candidate_4_4,score_4_4,candidate_4_4_status,candidate_4_4_url,candidate_4_5,score_4_5,candidate_4_5_status,candidate_4_5_url,review_decision_4,review_match_name_4,review_notes_4
3287,,Cuivre +Metalaxyl,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,copper:Unresolved(score=90.6) | metalaxyl:Metalaxyl(Approved),copper,copper,Tribasic copper sulphate,90.6,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1222,Copper oxychloride,90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=572,Copper compounds,90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1221,Copper oxide,90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=580,Copper hydroxide,90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=571,accept,Copper compounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3293,BATO,Cymoxanil + Métirame de,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,cymoxanil:Cymoxanil(Approved) | metirame de:Unresolved(score=90.0),cymoxanil,cymoxanil,,,,,,,,,,,,,,,,,,,,,accept,Cymoxanil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,Aviso DF,Cymoxanil + Métirame de,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,cymoxanil:Cymoxanil(Approved) | metirame de:Unresolved(score=90.0),cymoxanil,cymoxanil,,,,,,,,,,,,,,,,,,,,,accept,Cymoxanil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296,REBOOT WG,Cymoxanil+ Zoxamid,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,cymoxanil:Cymoxanil(Approved) | zoxamid:Unresolved(score=93.0),cymoxanil,cymoxanil,,,,,,,,,,,,,,,,,,,,,accept,Cymoxanil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3319,Vibrance Gold,Difenoconazole + Fludioxonil +Sedexane,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,difenoconazole:Difenoconazole(Approved) | fludioxonil:Fludioxonil(Approved) | sedexane:Unresolved(score=88.0),difenoconazole,difenoconazole,,,,,,,,,,,,,,,,,,,,,accept,Difenoconazole,,oxychlorure de copper,oxychlorure de copper,Copper complex: 8-hydroxyquinolin with salicylic acid,86,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=570,Copper oxide,86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=580,Copper oxychloride,78,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=572,,,,,,,,,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,,Dimetomorphe +Folpel,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,dimetomorphe:Unresolved(score=92.0) | folpel:Unresolved(score=83.0),dimetomorphe,dimetomorphe,Dimethomorph,92.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=644,Dimefox,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=637,Dodemorph,67.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=694,Methiocarb (aka mercaptodimethur),54.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=217,,,,,accept,Dimethomorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3328,DENIM,Dimetomorphe +Folpel,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,dimetomorphe:Unresolved(score=92.0) | folpel:Unresolved(score=83.0),dimetomorphe,dimetomorphe,Dimethomorph,92.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=644,Dimefox,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=637,Dodemorph,67.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=694,Methiocarb (aka mercaptodimethur),54.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=217,,,,,accept,Dimethomorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3329,FLOPY DUO,Dimetomorphe +Folpel,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,dimetomorphe:Unresolved(score=92.0) | folpel:Unresolved(score=83.0),dimetomorphe,dimetomorphe,Dimethomorph,92.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=644,Dimefox,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=637,Dodemorph,67.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=694,Methiocarb (aka mercaptodimethur),54.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=217,,,,,accept,Dimethomorph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,AGRIKAR STAR,Dinocap Meptyl +,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,dinocap meptyl:Unresolved(score=90.0),dinocap meptyl,dinocap meptyl,Dinocap,90.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=650,DNOC,68.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=693,Methiocarb (aka mercaptodimethur),46.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=217,,,,,,,,,accept,Meptyldinocap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,PICOCARB SC,Fluopicolide + PropamocarbHydrochloride,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fluopicolide:Fluopicolide(Approved) | propamocarbhydrochloride:Unresolved(score=90.0),fluopicolide,fluopicolide,,,,,,,,,,,,,,,,,,,,,accept,Fluopicolide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3351,ULTIMA SC,Fluopicolide + PropamocarbHydrochloride,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fluopicolide:Fluopicolide(Approved) | propamocarbhydrochloride:Unresolved(score=90.0),fluopicolide,fluopicolide,,,,,,,,,,,,,,,,,,,,,accept,Fluopicolide,,sulfoxaflor isoclast tm active,sulfoxaflor isoclast tm active,Sulfoxaflor,90,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1058,Active chlorine generated from sodium chloride by electrolysis’,86,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1239,Sodium hydrogen carbonate (low risk active substance),86,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1235,Sulfotep,69,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1179,Sulprofos,64,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1182,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3364,Solfol,Folpel,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,folpel:Unresolved(score=83.0),folpel,folpel,Folpet,83.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=742,Fosetyl,62.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Spodoptera littoralis nucleopolyhedrovirus (SpliNPV),47.5,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1173,Metschnikowia fructicola strain NRRL Y-27328,45.2,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1306,Arctium lappa L. (aerial parts),44.5,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1236,accept,Folpet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3368,Filal,Foséthyl-Al,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,difeconazole,difeconazole,Difenoconazole,92,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=631,,,,,,,,,,,,,,,,,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3369,Alial,Foséthyl-Al,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3370,ROMERAL,Foséthyl-Al,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3371,Aliette express,Foséthyl-Al,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3372,ELIOS,Foséthyl-Al,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3375,BELKAP EXTRA,Fosethyl-Al +Cymoxanil + Folpel,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0) | cymoxanil:Cymoxanil(Approved) | folpel:Unresolved(score=83.0),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,kresoxym-methyl,kresoxym-methyl,Kresoxim-methyl,93,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=257,Methomyl,77,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=218,Thymol,72,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1082,Ethylene,69,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=98,,,,,review_accept_high_score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3376,Anteor flash,Fosethyl-Al +Cymoxanil + Folpel,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0) | cymoxanil:Cymoxanil(Approved) | folpel:Unresolved(score=83.0),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Metalaxyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3377,Fosbel extra,Fosethyl-Al +Cymoxanil +Folpet,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0) | cymoxanil:Cymoxanil(Approved) | folpet:Folpet(Approved),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3378,Magma Triple,Fosethyl-Al +Cymoxanil +Folpet,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0) | cymoxanil:Cymoxanil(Approved) | folpet:Folpet(Approved),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3379,Katanga Triple WP,Fosethyl-Al +Cymoxanil +Folpet,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0) | cymoxanil:Cymoxanil(Approved) | folpet:Folpet(Approved),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3380,Profiler,Fosethyl-Al +Fluopicolide,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0) | fluopicolide:Fluopicolide(Approved),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,Optix R WG,Fosethyl-al +sulfate de cuivre tribasique,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,fosethyl-al:Unresolved(score=78.0) | copper sulfate:Cymoxanil(Approved),fosethyl-al,fosethyl-al,Fosetyl,78.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=751,Chlorpyrifos-methyl,69.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=549,ADF-16 (flumetylsulforim),53.4,Pending,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1505,Flufenacet (formerly fluthiamide),49.8,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1313,Seconal (aka 5-allyl-5-(1´-methylbutyl) barbituric acid),47.7,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1128,accept,Fosetyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387,NOPATH EW,Huile essentielle de thym (thymol),NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,oil essentielle de thym thymol:Unresolved(score=90.0),oil essentielle de thym thymol,oil essentielle de thym thymol,Thymol,90.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=1082,Rape seed oil,86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=870,Anthracene oil,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=409,Tagetes oil,86.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=685,Plant oils / Clove oil,86.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=298,accept,Thymol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,Ridomil Gold C ombi WG,Méfenoxam + Folpel,NOT_FOUND_OR_NEEDS_MANUAL_REVIEW,mefenoxam:Unresolved(score=72.0) | folpel:Unresolved(score=83.0),mefenoxam,mefenoxam,Oxamyl,72.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=930,Fenoxaprop-P-ethyl,72.0,Approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=9,Methfuroxam,70.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=215,Mefenacet,67.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=822,Bromofenoxim,67.0,Not approved,https://ec.europa.eu/food/plant/pesticides/eu-pesticides-database/active-substances/?event=as.details&as_id=479,accept,Metalaxyl-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
